Order_ID,Ship_Mode,Ship_Date,Ship_id
56261,DELIVERY TRUCK,2012-02-29,SHP_6692
56358,REGULAR AIR,2012-03-03,SHP_6693
56452,DELIVERY TRUCK,2009-02-15,SHP_6694
56483,REGULAR AIR,2009-02-19,SHP_6695
56484,REGULAR AIR,2011-11-22,SHP_6696
56676,REGULAR AIR,2012-10-26,SHP_6697
56802,REGULAR AIR,2012-05-30,SHP_6700
56868,REGULAR AIR,2011-10-12,SHP_6701
56869,REGULAR AIR,2010-07-25,SHP_6702
57248,REGULAR AIR,2009-10-17,SHP_6705
57318,REGULAR AIR,2010-12-01,SHP_6706
57350,REGULAR AIR,2011-05-26,SHP_6707
57444,REGULAR AIR,2011-05-15,SHP_6710
57633,EXPRESS AIR,2011-07-02,SHP_6713
57669,REGULAR AIR,2010-09-08,SHP_6714
57734,REGULAR AIR,2009-09-18,SHP_6715
57760,REGULAR AIR,2011-07-14,SHP_6716
57891,REGULAR AIR,2010-12-17,SHP_6717
58179,REGULAR AIR,2011-06-09,SHP_6720
58279,REGULAR AIR,2009-11-04,SHP_6721
58855,REGULAR AIR,2010-10-31,SHP_6729
59173,DELIVERY TRUCK,2010-12-21,SHP_6730
59363,REGULAR AIR,2009-02-05,SHP_6731
59681,EXPRESS AIR,2009-06-13,SHP_6734
59815,REGULAR AIR,2010-12-17,SHP_6739
481,REGULAR AIR,2012-09-10,SHP_6742
834,DELIVERY TRUCK,2009-05-23,SHP_6743
1414,DELIVERY TRUCK,2011-08-15,SHP_6744
2311,REGULAR AIR,2011-02-05,SHP_6747
4195,REGULAR AIR,2010-05-30,SHP_6762
4391,REGULAR AIR,2012-02-19,SHP_6763
4422,REGULAR AIR,2011-05-21,SHP_6764
4741,REGULAR AIR,2012-07-07,SHP_6765
4835,REGULAR AIR,2009-10-24,SHP_6766
5028,REGULAR AIR,2012-04-18,SHP_6767
5095,REGULAR AIR,2012-04-22,SHP_6768
5735,DELIVERY TRUCK,2009-11-12,SHP_6772
5856,DELIVERY TRUCK,2009-07-11,SHP_6773
5891,REGULAR AIR,2012-12-30,SHP_6774
6274,EXPRESS AIR,2011-07-15,SHP_6775
6309,REGULAR AIR,2010-10-06,SHP_6776
6368,DELIVERY TRUCK,2009-02-22,SHP_6777
6978,REGULAR AIR,2010-10-12,SHP_6778
9794,REGULAR AIR,2012-03-25,SHP_6783
10148,DELIVERY TRUCK,2009-03-25,SHP_6784
11045,REGULAR AIR,2012-03-26,SHP_6785
12449,REGULAR AIR,2010-02-02,SHP_6788
14661,REGULAR AIR,2010-01-25,SHP_6789
15778,REGULAR AIR,2010-08-05,SHP_6794
16166,REGULAR AIR,2010-01-02,SHP_6797
16768,REGULAR AIR,2009-07-26,SHP_6798
17313,EXPRESS AIR,2009-09-05,SHP_6799
17447,REGULAR AIR,2012-05-20,SHP_6800
18145,REGULAR AIR,2010-05-09,SHP_6801
18215,REGULAR AIR,2010-09-20,SHP_6802
19234,REGULAR AIR,2009-01-24,SHP_6805
19843,REGULAR AIR,2010-07-29,SHP_6808
20646,REGULAR AIR,2011-01-04,SHP_6809
21222,REGULAR AIR,2009-05-02,SHP_6810
23136,REGULAR AIR,2009-09-26,SHP_6813
23685,REGULAR AIR,2012-06-30,SHP_6814
25571,REGULAR AIR,2012-08-20,SHP_6817
26053,EXPRESS AIR,2012-01-24,SHP_6818
26277,REGULAR AIR,2011-06-28,SHP_6819
26374,REGULAR AIR,2009-06-11,SHP_6820
26944,REGULAR AIR,2009-10-11,SHP_6821
27904,REGULAR AIR,2011-04-09,SHP_6824
29767,REGULAR AIR,2011-06-02,SHP_6826
29826,REGULAR AIR,2009-09-25,SHP_6827
30566,REGULAR AIR,2011-03-07,SHP_6828
30852,REGULAR AIR,2009-05-15,SHP_6829
32513,REGULAR AIR,2012-07-02,SHP_6832
32641,REGULAR AIR,2010-03-22,SHP_6833
33729,REGULAR AIR,2012-09-20,SHP_6834
34083,EXPRESS AIR,2012-05-02,SHP_6835
34532,EXPRESS AIR,2012-12-18,SHP_6837
35875,REGULAR AIR,2011-06-14,SHP_6842
37125,REGULAR AIR,2010-01-15,SHP_6843
37158,REGULAR AIR,2012-09-27,SHP_6844
37380,REGULAR AIR,2011-02-04,SHP_6845
37445,REGULAR AIR,2012-02-19,SHP_6846
39110,REGULAR AIR,2010-05-02,SHP_6852
39235,REGULAR AIR,2010-07-16,SHP_6853
39270,REGULAR AIR,2011-06-02,SHP_6854
39586,REGULAR AIR,2011-05-21,SHP_6855
39812,REGULAR AIR,2009-06-22,SHP_6856
40673,REGULAR AIR,2012-02-22,SHP_6857
42628,DELIVERY TRUCK,2011-07-05,SHP_6863
42753,REGULAR AIR,2012-01-20,SHP_6866
44198,EXPRESS AIR,2011-04-01,SHP_6868
46053,REGULAR AIR,2012-09-14,SHP_6873
47525,REGULAR AIR,2011-04-03,SHP_6879
48803,REGULAR AIR,2012-10-11,SHP_6880
49027,REGULAR AIR,2011-12-04,SHP_6881
51714,REGULAR AIR,2009-06-09,SHP_6884
51906,REGULAR AIR,2011-02-09,SHP_6887
52128,REGULAR AIR,2010-11-23,SHP_6888
52675,REGULAR AIR,2011-12-10,SHP_6889
53189,EXPRESS AIR,2011-08-23,SHP_6890
54917,REGULAR AIR,2010-10-04,SHP_6892
57857,REGULAR AIR,2010-01-05,SHP_6896
57861,REGULAR AIR,2012-10-27,SHP_6897
58759,REGULAR AIR,2009-01-28,SHP_6903
59780,DELIVERY TRUCK,2010-02-20,SHP_6904
1767,REGULAR AIR,2011-03-15,SHP_6907
1863,DELIVERY TRUCK,2010-09-23,SHP_6908
3046,REGULAR AIR,2011-01-12,SHP_6911
6180,REGULAR AIR,2011-04-13,SHP_6915
7654,REGULAR AIR,2010-12-02,SHP_6919
7746,REGULAR AIR,2010-07-12,SHP_6920
8387,REGULAR AIR,2010-03-21,SHP_6921
8768,REGULAR AIR,2011-08-19,SHP_6922
9504,REGULAR AIR,2012-11-27,SHP_6923
10341,DELIVERY TRUCK,2012-12-22,SHP_6924
14176,REGULAR AIR,2009-03-19,SHP_6929
14497,REGULAR AIR,2012-05-23,SHP_6930
15074,REGULAR AIR,2009-11-29,SHP_6931
15104,REGULAR AIR,2012-01-04,SHP_6932
17445,REGULAR AIR,2011-08-24,SHP_6934
20743,EXPRESS AIR,2011-12-16,SHP_6939
22787,EXPRESS AIR,2011-05-04,SHP_6943
23170,EXPRESS AIR,2009-05-23,SHP_6944
23328,DELIVERY TRUCK,2010-09-16,SHP_6945
24260,EXPRESS AIR,2010-04-10,SHP_6946
24261,REGULAR AIR,2012-09-19,SHP_6947
26054,REGULAR AIR,2010-02-14,SHP_6948
27872,REGULAR AIR,2011-10-15,SHP_6951
31109,REGULAR AIR,2011-01-11,SHP_6952
32325,REGULAR AIR,2012-02-11,SHP_6955
35111,REGULAR AIR,2010-07-06,SHP_6962
36773,REGULAR AIR,2010-09-25,SHP_6965
36997,REGULAR AIR,2010-06-12,SHP_6966
37700,EXPRESS AIR,2009-11-12,SHP_6967
38529,REGULAR AIR,2009-02-02,SHP_6968
40162,REGULAR AIR,2010-01-26,SHP_6969
40612,REGULAR AIR,2011-01-03,SHP_6970
41987,DELIVERY TRUCK,2011-10-22,SHP_6971
42151,REGULAR AIR,2010-12-18,SHP_6974
42658,REGULAR AIR,2010-06-15,SHP_6975
44005,REGULAR AIR,2010-04-09,SHP_6979
44486,REGULAR AIR,2012-12-07,SHP_6980
45284,REGULAR AIR,2012-08-01,SHP_6981
45668,DELIVERY TRUCK,2010-12-13,SHP_6982
46023,REGULAR AIR,2012-03-25,SHP_6983
48321,REGULAR AIR,2010-07-30,SHP_6986
48673,REGULAR AIR,2012-04-27,SHP_6987
48742,REGULAR AIR,2012-04-19,SHP_6988
48998,REGULAR AIR,2009-02-18,SHP_6989
50246,EXPRESS AIR,2010-08-19,SHP_6990
51200,REGULAR AIR,2011-11-21,SHP_6991
51297,EXPRESS AIR,2012-11-20,SHP_6994
51968,REGULAR AIR,2009-06-09,SHP_6997
53027,REGULAR AIR,2010-10-26,SHP_7000
54214,EXPRESS AIR,2012-05-01,SHP_7001
54656,EXPRESS AIR,2012-11-21,SHP_7004
55813,REGULAR AIR,2012-07-28,SHP_7007
57380,DELIVERY TRUCK,2011-10-24,SHP_7011
58722,DELIVERY TRUCK,2012-10-13,SHP_7012
58981,REGULAR AIR,2011-02-02,SHP_7013
59686,REGULAR AIR,2011-03-13,SHP_7014
6791,EXPRESS AIR,2011-03-02,SHP_7015
9895,REGULAR AIR,2010-04-24,SHP_7016
12450,REGULAR AIR,2009-03-14,SHP_7019
17860,EXPRESS AIR,2011-08-04,SHP_7022
17952,REGULAR AIR,2010-12-10,SHP_7023
21410,EXPRESS AIR,2012-03-05,SHP_7026
22563,REGULAR AIR,2012-05-23,SHP_7027
26881,DELIVERY TRUCK,2009-05-08,SHP_7031
31810,REGULAR AIR,2009-05-21,SHP_7037
36548,REGULAR AIR,2010-01-11,SHP_7038
39585,REGULAR AIR,2011-12-30,SHP_7039
41793,REGULAR AIR,2009-05-16,SHP_7040
43044,REGULAR AIR,2009-10-19,SHP_7043
48354,EXPRESS AIR,2011-04-21,SHP_7046
48416,REGULAR AIR,2009-08-07,SHP_7047
50470,REGULAR AIR,2010-08-28,SHP_7050
52900,REGULAR AIR,2011-05-22,SHP_7051
57766,REGULAR AIR,2010-03-05,SHP_7054
59139,REGULAR AIR,2011-01-30,SHP_7060
59942,REGULAR AIR,2009-10-02,SHP_7061
7488,REGULAR AIR,2012-04-05,SHP_7067
7552,REGULAR AIR,2012-12-09,SHP_7068
7585,REGULAR AIR,2011-05-21,SHP_7069
8289,REGULAR AIR,2012-10-28,SHP_7070
8679,REGULAR AIR,2012-07-05,SHP_7071
20128,REGULAR AIR,2009-02-09,SHP_7075
24804,REGULAR AIR,2011-05-29,SHP_7077
28357,REGULAR AIR,2010-05-22,SHP_7078
31043,REGULAR AIR,2009-07-16,SHP_7079
33700,REGULAR AIR,2011-11-04,SHP_7082
40678,REGULAR AIR,2010-05-05,SHP_7088
41154,REGULAR AIR,2009-02-05,SHP_7089
43909,REGULAR AIR,2009-08-01,SHP_7090
45346,REGULAR AIR,2012-11-15,SHP_7091
46336,REGULAR AIR,2011-07-31,SHP_7092
52320,REGULAR AIR,2012-09-28,SHP_7093
52357,REGULAR AIR,2009-05-09,SHP_7094
53573,REGULAR AIR,2009-03-17,SHP_7095
57412,REGULAR AIR,2009-07-13,SHP_7099
66,REGULAR AIR,2009-01-19,SHP_7100
6150,REGULAR AIR,2012-02-10,SHP_7104
6310,REGULAR AIR,2009-04-05,SHP_7105
9664,REGULAR AIR,2010-10-04,SHP_7106
11168,REGULAR AIR,2012-10-23,SHP_7107
12417,REGULAR AIR,2010-10-26,SHP_7108
15015,REGULAR AIR,2010-11-26,SHP_7114
17539,REGULAR AIR,2011-09-16,SHP_7115
21188,REGULAR AIR,2011-09-23,SHP_7119
21318,REGULAR AIR,2010-06-07,SHP_7120
21792,REGULAR AIR,2012-09-27,SHP_7121
21831,REGULAR AIR,2009-09-19,SHP_7122
24801,REGULAR AIR,2012-11-16,SHP_7125
27843,REGULAR AIR,2010-07-09,SHP_7129
28773,REGULAR AIR,2011-02-17,SHP_7130
31809,REGULAR AIR,2010-07-30,SHP_7133
34979,REGULAR AIR,2010-09-30,SHP_7138
36994,DELIVERY TRUCK,2011-06-17,SHP_7142
39075,REGULAR AIR,2012-02-20,SHP_7146
39425,REGULAR AIR,2012-08-18,SHP_7147
42945,REGULAR AIR,2012-12-29,SHP_7150
43104,DELIVERY TRUCK,2012-10-31,SHP_7152
44995,REGULAR AIR,2009-07-08,SHP_7157
45989,REGULAR AIR,2010-08-23,SHP_7158
51239,DELIVERY TRUCK,2012-02-25,SHP_7162
54084,DELIVERY TRUCK,2011-12-09,SHP_7164
55014,REGULAR AIR,2010-02-11,SHP_7166
55845,DELIVERY TRUCK,2011-07-25,SHP_7167
55846,REGULAR AIR,2009-07-20,SHP_7168
57093,REGULAR AIR,2012-09-05,SHP_7171
36,REGULAR AIR,2011-02-11,SHP_7175
194,REGULAR AIR,2012-06-04,SHP_7176
384,DELIVERY TRUCK,2012-09-03,SHP_7177
774,REGULAR AIR,2011-05-12,SHP_7178
1027,DELIVERY TRUCK,2012-04-06,SHP_7179
1060,REGULAR AIR,2010-02-22,SHP_7180
1280,REGULAR AIR,2010-10-01,SHP_7181
1764,REGULAR AIR,2012-03-27,SHP_7182
5858,REGULAR AIR,2012-07-15,SHP_7192
6304,REGULAR AIR,2011-08-13,SHP_7193
7904,EXPRESS AIR,2010-05-06,SHP_7198
7909,REGULAR AIR,2009-04-01,SHP_7199
8614,REGULAR AIR,2009-06-06,SHP_7200
9888,REGULAR AIR,2009-09-19,SHP_7207
10913,DELIVERY TRUCK,2010-06-02,SHP_7208
10981,REGULAR AIR,2010-05-16,SHP_7209
12707,REGULAR AIR,2010-05-31,SHP_7210
13799,REGULAR AIR,2010-03-12,SHP_7211
14016,DELIVERY TRUCK,2012-07-13,SHP_7214
14563,REGULAR AIR,2011-03-12,SHP_7215
16772,REGULAR AIR,2012-12-28,SHP_7218
18119,REGULAR AIR,2009-06-26,SHP_7220
19425,REGULAR AIR,2012-09-25,SHP_7226
19812,DELIVERY TRUCK,2010-07-04,SHP_7227
21510,EXPRESS AIR,2012-08-05,SHP_7228
21763,REGULAR AIR,2012-02-06,SHP_7229
22212,REGULAR AIR,2010-09-18,SHP_7230
23046,REGULAR AIR,2010-08-10,SHP_7231
23172,REGULAR AIR,2012-04-29,SHP_7232
23585,REGULAR AIR,2012-01-11,SHP_7233
23906,EXPRESS AIR,2010-09-21,SHP_7234
24583,REGULAR AIR,2011-12-08,SHP_7235
25191,REGULAR AIR,2011-03-30,SHP_7236
25603,REGULAR AIR,2011-07-03,SHP_7237
25861,DELIVERY TRUCK,2012-08-08,SHP_7238
26979,REGULAR AIR,2012-03-30,SHP_7239
28097,REGULAR AIR,2009-05-16,SHP_7242
28262,REGULAR AIR,2011-01-01,SHP_7243
28519,REGULAR AIR,2010-06-24,SHP_7244
29988,DELIVERY TRUCK,2009-06-14,SHP_7252
30051,REGULAR AIR,2012-03-21,SHP_7253
30211,REGULAR AIR,2010-08-06,SHP_7254
30401,REGULAR AIR,2012-10-20,SHP_7255
31237,REGULAR AIR,2011-07-29,SHP_7258
32192,REGULAR AIR,2012-02-18,SHP_7259
33634,REGULAR AIR,2010-02-09,SHP_7262
33925,REGULAR AIR,2011-07-05,SHP_7263
34338,EXPRESS AIR,2010-05-07,SHP_7264
34374,REGULAR AIR,2009-07-07,SHP_7265
34565,REGULAR AIR,2009-07-14,SHP_7266
34948,DELIVERY TRUCK,2010-12-01,SHP_7267
35652,DELIVERY TRUCK,2010-09-23,SHP_7268
36038,REGULAR AIR,2012-08-18,SHP_7269
37542,EXPRESS AIR,2009-07-22,SHP_7274
38178,REGULAR AIR,2012-08-30,SHP_7276
38279,REGULAR AIR,2012-01-05,SHP_7277
38787,REGULAR AIR,2011-05-08,SHP_7278
38791,DELIVERY TRUCK,2010-03-21,SHP_7279
38817,REGULAR AIR,2012-05-21,SHP_7280
38914,REGULAR AIR,2012-05-31,SHP_7283
39072,REGULAR AIR,2009-02-23,SHP_7284
39750,REGULAR AIR,2009-03-28,SHP_7287
40770,REGULAR AIR,2011-04-21,SHP_7290
40933,REGULAR AIR,2012-05-28,SHP_7291
42370,REGULAR AIR,2011-11-23,SHP_7292
42436,DELIVERY TRUCK,2012-10-08,SHP_7293
42855,REGULAR AIR,2011-10-07,SHP_7294
43686,REGULAR AIR,2011-08-05,SHP_7295
44295,REGULAR AIR,2010-01-25,SHP_7296
44869,REGULAR AIR,2012-08-24,SHP_7297
45511,DELIVERY TRUCK,2010-08-28,SHP_7298
47207,EXPRESS AIR,2009-12-22,SHP_7301
48801,REGULAR AIR,2012-10-13,SHP_7302
49954,REGULAR AIR,2012-02-29,SHP_7303
50563,EXPRESS AIR,2011-07-17,SHP_7304
50882,REGULAR AIR,2010-08-31,SHP_7305
52199,REGULAR AIR,2011-01-27,SHP_7310
52293,REGULAR AIR,2011-04-16,SHP_7311
53767,REGULAR AIR,2011-08-27,SHP_7316
54787,REGULAR AIR,2011-02-25,SHP_7317
55011,REGULAR AIR,2012-05-01,SHP_7318
55490,DELIVERY TRUCK,2009-11-17,SHP_7319
56069,REGULAR AIR,2012-10-19,SHP_7320
56163,REGULAR AIR,2009-08-13,SHP_7321
56929,REGULAR AIR,2011-09-28,SHP_7322
59586,REGULAR AIR,2012-11-03,SHP_7327
359,DELIVERY TRUCK,2009-12-19,SHP_7328
832,REGULAR AIR,2012-04-22,SHP_7329
1383,REGULAR AIR,2010-04-27,SHP_7330
2433,DELIVERY TRUCK,2009-08-21,SHP_7331
2659,REGULAR AIR,2010-12-19,SHP_7332
3172,REGULAR AIR,2012-04-06,SHP_7333
4199,EXPRESS AIR,2012-02-13,SHP_7334
5764,REGULAR AIR,2010-03-10,SHP_7338
5860,REGULAR AIR,2012-02-21,SHP_7339
6117,REGULAR AIR,2012-12-22,SHP_7340
7077,REGULAR AIR,2011-12-23,SHP_7341
7142,REGULAR AIR,2011-07-23,SHP_7342
7431,REGULAR AIR,2009-02-05,SHP_7345
8005,REGULAR AIR,2012-07-04,SHP_7346
8165,REGULAR AIR,2009-10-24,SHP_7347
8902,REGULAR AIR,2011-06-21,SHP_7348
9762,REGULAR AIR,2009-04-01,SHP_7354
10663,REGULAR AIR,2009-05-23,SHP_7355
10917,EXPRESS AIR,2012-12-02,SHP_7356
11972,DELIVERY TRUCK,2009-05-01,SHP_7359
14018,EXPRESS AIR,2010-06-06,SHP_7362
14916,EXPRESS AIR,2009-01-03,SHP_7363
15300,EXPRESS AIR,2011-10-02,SHP_7364
15425,EXPRESS AIR,2011-07-29,SHP_7365
16390,REGULAR AIR,2012-03-26,SHP_7366
16805,REGULAR AIR,2012-01-01,SHP_7367
19140,REGULAR AIR,2009-01-10,SHP_7374
19175,REGULAR AIR,2009-08-26,SHP_7375
20741,REGULAR AIR,2010-06-11,SHP_7380
23746,REGULAR AIR,2010-12-16,SHP_7381
24705,REGULAR AIR,2011-09-17,SHP_7382
25063,REGULAR AIR,2009-06-29,SHP_7385
25412,REGULAR AIR,2011-08-06,SHP_7386
26627,REGULAR AIR,2009-10-30,SHP_7387
26947,DELIVERY TRUCK,2010-07-06,SHP_7388
27939,REGULAR AIR,2012-12-04,SHP_7391
28544,REGULAR AIR,2012-08-29,SHP_7392
31844,DELIVERY TRUCK,2011-02-07,SHP_7396
33824,REGULAR AIR,2011-03-03,SHP_7403
34179,REGULAR AIR,2011-04-11,SHP_7404
34245,REGULAR AIR,2010-08-02,SHP_7405
35684,REGULAR AIR,2011-08-08,SHP_7409
36101,DELIVERY TRUCK,2012-08-21,SHP_7410
36387,REGULAR AIR,2011-10-11,SHP_7411
36455,REGULAR AIR,2009-02-21,SHP_7412
36673,REGULAR AIR,2010-09-20,SHP_7413
38311,EXPRESS AIR,2011-04-25,SHP_7418
40007,REGULAR AIR,2012-01-09,SHP_7422
40102,EXPRESS AIR,2011-05-02,SHP_7425
40357,REGULAR AIR,2012-07-22,SHP_7426
41123,REGULAR AIR,2010-11-12,SHP_7427
42725,REGULAR AIR,2011-03-05,SHP_7430
43296,REGULAR AIR,2012-04-03,SHP_7431
44391,REGULAR AIR,2009-11-01,SHP_7435
47456,REGULAR AIR,2012-07-06,SHP_7436
47778,REGULAR AIR,2010-02-16,SHP_7437
47974,REGULAR AIR,2009-02-09,SHP_7438
48486,REGULAR AIR,2011-05-14,SHP_7439
48775,REGULAR AIR,2009-08-09,SHP_7440
49218,REGULAR AIR,2010-04-06,SHP_7441
49442,REGULAR AIR,2012-09-08,SHP_7442
50625,REGULAR AIR,2009-04-24,SHP_7443
50849,EXPRESS AIR,2012-09-10,SHP_7444
52870,REGULAR AIR,2009-11-03,SHP_7447
52897,REGULAR AIR,2009-08-24,SHP_7448
54116,DELIVERY TRUCK,2011-04-11,SHP_7453
55459,REGULAR AIR,2009-04-27,SHP_7454
57121,REGULAR AIR,2011-11-18,SHP_7457
58657,REGULAR AIR,2010-03-29,SHP_7458
59297,DELIVERY TRUCK,2009-11-12,SHP_7461
6,REGULAR AIR,2012-02-21,SHP_7462
1857,REGULAR AIR,2010-01-13,SHP_7467
2247,DELIVERY TRUCK,2012-03-08,SHP_7468
3297,REGULAR AIR,2012-03-11,SHP_7471
4514,REGULAR AIR,2009-04-30,SHP_7479
4672,REGULAR AIR,2011-07-11,SHP_7480
4705,REGULAR AIR,2012-03-23,SHP_7481
4805,REGULAR AIR,2012-04-27,SHP_7482
5222,DELIVERY TRUCK,2009-05-27,SHP_7483
6562,DELIVERY TRUCK,2009-12-22,SHP_7488
7203,REGULAR AIR,2009-10-01,SHP_7489
7680,REGULAR AIR,2011-08-04,SHP_7492
7719,REGULAR AIR,2009-03-23,SHP_7493
8167,REGULAR AIR,2012-06-08,SHP_7494
8353,REGULAR AIR,2009-05-17,SHP_7495
8609,REGULAR AIR,2012-04-15,SHP_7496
9089,EXPRESS AIR,2010-05-24,SHP_7499
9221,REGULAR AIR,2011-07-01,SHP_7500
9286,REGULAR AIR,2011-05-04,SHP_7501
9476,EXPRESS AIR,2009-05-27,SHP_7502
9632,REGULAR AIR,2012-01-20,SHP_7503
9796,REGULAR AIR,2010-11-09,SHP_7504
9955,REGULAR AIR,2011-06-09,SHP_7505
9985,REGULAR AIR,2010-07-08,SHP_7506
10464,REGULAR AIR,2009-11-08,SHP_7512
11013,REGULAR AIR,2009-04-18,SHP_7515
11651,EXPRESS AIR,2011-02-24,SHP_7518
11840,REGULAR AIR,2009-08-15,SHP_7519
11909,REGULAR AIR,2009-11-26,SHP_7520
11910,REGULAR AIR,2011-06-17,SHP_7521
12356,REGULAR AIR,2012-10-21,SHP_7524
12581,EXPRESS AIR,2009-10-22,SHP_7525
13031,REGULAR AIR,2012-09-12,SHP_7526
13825,REGULAR AIR,2009-03-22,SHP_7531
15782,REGULAR AIR,2012-01-04,SHP_7536
16132,REGULAR AIR,2012-10-28,SHP_7537
17251,REGULAR AIR,2009-10-29,SHP_7538
17253,REGULAR AIR,2011-08-19,SHP_7539
18689,REGULAR AIR,2009-12-25,SHP_7546
18758,EXPRESS AIR,2010-04-22,SHP_7547
19521,REGULAR AIR,2009-11-24,SHP_7548
20513,EXPRESS AIR,2009-08-07,SHP_7549
21253,REGULAR AIR,2012-04-18,SHP_7550
22375,REGULAR AIR,2011-08-04,SHP_7553
22817,DELIVERY TRUCK,2012-11-23,SHP_7554
23842,REGULAR AIR,2010-09-24,SHP_7555
24391,DELIVERY TRUCK,2009-10-03,SHP_7558
24802,REGULAR AIR,2009-01-25,SHP_7559
26309,REGULAR AIR,2012-02-21,SHP_7565
26723,REGULAR AIR,2011-08-03,SHP_7566
29286,DELIVERY TRUCK,2009-07-30,SHP_7577
29827,REGULAR AIR,2011-07-15,SHP_7582
29926,REGULAR AIR,2012-03-24,SHP_7583
31271,REGULAR AIR,2011-04-27,SHP_7587
31399,REGULAR AIR,2011-06-11,SHP_7588
32007,DELIVERY TRUCK,2011-09-02,SHP_7589
32228,REGULAR AIR,2010-06-11,SHP_7592
32386,REGULAR AIR,2012-04-20,SHP_7593
32610,REGULAR AIR,2012-08-20,SHP_7594
32994,REGULAR AIR,2012-09-16,SHP_7595
33283,DELIVERY TRUCK,2010-03-20,SHP_7596
34117,REGULAR AIR,2012-09-02,SHP_7599
35366,REGULAR AIR,2011-07-19,SHP_7600
35426,REGULAR AIR,2010-04-10,SHP_7601
35686,REGULAR AIR,2010-04-10,SHP_7604
35744,REGULAR AIR,2009-03-23,SHP_7605
35936,REGULAR AIR,2009-01-22,SHP_7606
36257,REGULAR AIR,2012-02-29,SHP_7607
36357,DELIVERY TRUCK,2012-01-15,SHP_7613
37095,REGULAR AIR,2009-03-14,SHP_7621
37319,REGULAR AIR,2009-06-08,SHP_7622
38886,EXPRESS AIR,2009-09-08,SHP_7623
39140,DELIVERY TRUCK,2010-02-10,SHP_7624
39682,EXPRESS AIR,2010-11-11,SHP_7625
39813,REGULAR AIR,2012-03-02,SHP_7626
39937,REGULAR AIR,2011-05-23,SHP_7627
40034,EXPRESS AIR,2011-11-03,SHP_7628
40128,DELIVERY TRUCK,2009-02-16,SHP_7629
40519,REGULAR AIR,2010-12-23,SHP_7630
41189,REGULAR AIR,2009-07-19,SHP_7633
41255,REGULAR AIR,2009-10-25,SHP_7634
42852,REGULAR AIR,2009-12-22,SHP_7637
43298,REGULAR AIR,2011-12-07,SHP_7639
44516,REGULAR AIR,2011-06-29,SHP_7640
45088,REGULAR AIR,2010-11-29,SHP_7641
46599,EXPRESS AIR,2010-09-14,SHP_7642
48000,REGULAR AIR,2012-08-14,SHP_7644
48385,REGULAR AIR,2009-09-20,SHP_7645
49602,DELIVERY TRUCK,2012-09-03,SHP_7646
50146,REGULAR AIR,2010-09-08,SHP_7647
50148,REGULAR AIR,2012-03-02,SHP_7648
50790,REGULAR AIR,2011-07-18,SHP_7653
52230,DELIVERY TRUCK,2012-01-09,SHP_7659
52518,REGULAR AIR,2012-04-04,SHP_7660
53026,REGULAR AIR,2012-03-03,SHP_7663
54019,DELIVERY TRUCK,2009-08-07,SHP_7664
54913,EXPRESS AIR,2010-05-07,SHP_7665
55424,EXPRESS AIR,2010-04-03,SHP_7666
56706,REGULAR AIR,2009-11-11,SHP_7671
57125,REGULAR AIR,2010-05-06,SHP_7672
58949,REGULAR AIR,2012-12-17,SHP_7681
1222,REGULAR AIR,2010-04-02,SHP_7682
11712,REGULAR AIR,2009-04-28,SHP_7686
20193,REGULAR AIR,2010-09-11,SHP_7689
46437,REGULAR AIR,2009-09-17,SHP_7693
47360,DELIVERY TRUCK,2010-10-10,SHP_7694
52706,EXPRESS AIR,2012-07-16,SHP_7695
54279,DELIVERY TRUCK,2011-07-31,SHP_7696
56581,EXPRESS AIR,2009-11-02,SHP_7701
