Order_ID,Order_Date,Order_Priority,Ord_id
31493,2009-10-17,HIGH,Ord_3370
31555,2012-04-01,CRITICAL,Ord_3371
31744,2012-09-09,MEDIUM,Ord_3372
31842,2010-07-16,MEDIUM,Ord_3373
31910,2009-10-29,MEDIUM,Ord_3374
32519,2010-08-10,LOW,Ord_3375
32647,2011-11-18,HIGH,Ord_3376
32966,2012-01-26,LOW,Ord_3377
33218,2010-06-01,NOT SPECIFIED,Ord_3378
33285,2012-01-19,HIGH,Ord_3379
33479,2012-09-18,CRITICAL,Ord_3380
33537,2010-08-13,MEDIUM,Ord_3381
33569,2009-08-28,LOW,Ord_3382
33571,2011-11-10,MEDIUM,Ord_3383
33637,2012-11-24,LOW,Ord_3384
33670,2012-04-27,HIGH,Ord_3385
33794,2011-02-22,CRITICAL,Ord_3386
33857,2010-04-29,CRITICAL,Ord_3387
34400,2012-12-24,LOW,Ord_3388
34407,2010-07-31,LOW,Ord_3389
34432,2009-07-04,NOT SPECIFIED,Ord_3390
34497,2009-10-03,MEDIUM,Ord_3391
34498,2009-02-15,LOW,Ord_3392
35045,2012-02-04,MEDIUM,Ord_3393
35265,2010-11-29,NOT SPECIFIED,Ord_3394
35461,2009-01-06,CRITICAL,Ord_3395
35590,2012-02-12,CRITICAL,Ord_3396
35687,2011-11-18,NOT SPECIFIED,Ord_3397
35776,2009-04-02,MEDIUM,Ord_3398
35782,2011-05-08,LOW,Ord_3399
35813,2009-04-21,CRITICAL,Ord_3400
36003,2010-10-31,MEDIUM,Ord_3401
36102,2010-05-20,NOT SPECIFIED,Ord_3402
36295,2010-04-09,MEDIUM,Ord_3403
36323,2010-10-18,HIGH,Ord_3404
36354,2012-05-06,MEDIUM,Ord_3405
36512,2012-03-28,NOT SPECIFIED,Ord_3406
36932,2009-07-07,LOW,Ord_3407
37025,2009-10-11,HIGH,Ord_3408
37124,2012-03-30,LOW,Ord_3409
37696,2009-09-07,NOT SPECIFIED,Ord_3410
37702,2011-10-06,NOT SPECIFIED,Ord_3411
37794,2009-03-24,LOW,Ord_3412
37987,2009-03-07,HIGH,Ord_3413
38340,2009-01-20,CRITICAL,Ord_3414
38786,2011-06-18,MEDIUM,Ord_3415
38852,2009-01-11,NOT SPECIFIED,Ord_3416
39008,2011-04-28,NOT SPECIFIED,Ord_3417
39331,2011-09-13,HIGH,Ord_3418
39399,2012-12-17,MEDIUM,Ord_3419
39876,2012-04-13,HIGH,Ord_3420
40032,2012-11-30,LOW,Ord_3421
40261,2009-04-11,CRITICAL,Ord_3422
40706,2012-01-21,MEDIUM,Ord_3423
40708,2009-12-10,NOT SPECIFIED,Ord_3424
40964,2011-05-23,CRITICAL,Ord_3425
42243,2012-11-03,MEDIUM,Ord_3426
42437,2012-05-03,CRITICAL,Ord_3427
42887,2012-10-06,MEDIUM,Ord_3428
43137,2011-02-26,HIGH,Ord_3429
43554,2009-10-30,CRITICAL,Ord_3430
43782,2010-11-13,MEDIUM,Ord_3431
43904,2010-01-05,NOT SPECIFIED,Ord_3432
43906,2012-08-02,HIGH,Ord_3433
44064,2010-03-03,MEDIUM,Ord_3434
44224,2010-09-08,HIGH,Ord_3435
44325,2009-10-02,MEDIUM,Ord_3436
44422,2012-04-13,MEDIUM,Ord_3437
44609,2011-06-18,LOW,Ord_3438
44935,2010-11-17,HIGH,Ord_3439
45127,2012-12-30,MEDIUM,Ord_3440
45413,2010-08-06,HIGH,Ord_3441
45571,2012-09-23,MEDIUM,Ord_3442
45575,2012-12-04,CRITICAL,Ord_3443
45794,2011-09-24,CRITICAL,Ord_3444
45860,2012-12-08,LOW,Ord_3445
46021,2009-02-03,HIGH,Ord_3446
46147,2011-01-15,CRITICAL,Ord_3447
46211,2010-11-06,LOW,Ord_3448
46241,2009-03-14,NOT SPECIFIED,Ord_3449
46244,2009-02-07,MEDIUM,Ord_3450
46305,2011-07-30,LOW,Ord_3451
46372,2011-02-26,HIGH,Ord_3452
46656,2009-07-16,HIGH,Ord_3453
46721,2009-09-13,MEDIUM,Ord_3454
46852,2012-01-28,NOT SPECIFIED,Ord_3455
46949,2010-07-03,HIGH,Ord_3456
46951,2011-11-17,CRITICAL,Ord_3457
47075,2011-10-17,MEDIUM,Ord_3458
47399,2012-01-08,LOW,Ord_3459
47493,2009-11-02,CRITICAL,Ord_3460
47777,2012-11-25,LOW,Ord_3461
47844,2010-12-12,CRITICAL,Ord_3462
47941,2009-08-08,HIGH,Ord_3463
48423,2012-10-31,HIGH,Ord_3464
48837,2011-07-18,NOT SPECIFIED,Ord_3465
48993,2012-05-31,LOW,Ord_3466
49123,2009-02-25,HIGH,Ord_3467
49220,2011-08-13,CRITICAL,Ord_3468
49409,2011-08-16,HIGH,Ord_3469
49479,2011-07-27,MEDIUM,Ord_3470
49600,2011-07-03,LOW,Ord_3471
50242,2010-07-19,NOT SPECIFIED,Ord_3472
50275,2009-05-12,MEDIUM,Ord_3473
50403,2012-12-05,NOT SPECIFIED,Ord_3474
50405,2011-02-07,MEDIUM,Ord_3475
50464,2011-09-27,CRITICAL,Ord_3476
50465,2011-11-03,MEDIUM,Ord_3477
50469,2010-06-19,NOT SPECIFIED,Ord_3478
50789,2011-12-03,NOT SPECIFIED,Ord_3479
51044,2012-01-18,LOW,Ord_3480
51302,2011-08-24,NOT SPECIFIED,Ord_3481
51392,2009-12-11,MEDIUM,Ord_3482
51650,2011-01-06,HIGH,Ord_3483
51652,2011-09-04,NOT SPECIFIED,Ord_3484
51876,2012-06-03,CRITICAL,Ord_3485
52070,2009-01-12,NOT SPECIFIED,Ord_3486
52160,2011-03-07,CRITICAL,Ord_3487
52258,2009-10-02,LOW,Ord_3488
52608,2009-01-21,LOW,Ord_3489
52640,2011-01-01,MEDIUM,Ord_3490
53412,2009-09-15,CRITICAL,Ord_3491
53568,2010-06-28,MEDIUM,Ord_3492
53956,2011-08-08,HIGH,Ord_3493
54371,2012-02-15,NOT SPECIFIED,Ord_3494
54436,2009-09-19,HIGH,Ord_3495
54464,2009-01-09,HIGH,Ord_3496
54468,2009-12-14,HIGH,Ord_3497
54819,2009-10-10,LOW,Ord_3498
54882,2011-06-02,CRITICAL,Ord_3499
55042,2011-08-12,HIGH,Ord_3500
55046,2009-04-13,CRITICAL,Ord_3501
55297,2010-10-19,MEDIUM,Ord_3502
55360,2009-01-22,MEDIUM,Ord_3503
55623,2012-05-10,CRITICAL,Ord_3504
55650,2011-10-21,LOW,Ord_3505
55651,2012-07-03,MEDIUM,Ord_3506
56322,2011-09-30,MEDIUM,Ord_3507
56608,2009-11-18,CRITICAL,Ord_3508
56612,2009-07-22,HIGH,Ord_3509
56835,2010-02-20,NOT SPECIFIED,Ord_3510
57058,2012-09-05,MEDIUM,Ord_3511
57506,2009-02-13,MEDIUM,Ord_3512
57574,2012-07-23,CRITICAL,Ord_3513
57602,2012-05-17,LOW,Ord_3514
57921,2010-08-18,MEDIUM,Ord_3515
57958,2009-02-28,CRITICAL,Ord_3516
58086,2011-10-03,MEDIUM,Ord_3517
58182,2009-02-20,HIGH,Ord_3518
58342,2011-01-04,HIGH,Ord_3519
59174,2010-01-01,MEDIUM,Ord_3520
59361,2012-08-29,HIGH,Ord_3521
59365,2009-07-12,MEDIUM,Ord_3522
59492,2012-10-31,NOT SPECIFIED,Ord_3523
59684,2010-12-29,MEDIUM,Ord_3524
512,2011-05-19,LOW,Ord_3525
1287,2009-04-07,HIGH,Ord_3526
1895,2009-05-29,MEDIUM,Ord_3527
2023,2012-05-05,LOW,Ord_3528
2593,2010-03-09,HIGH,Ord_3529
3461,2010-01-30,CRITICAL,Ord_3530
3554,2011-06-16,LOW,Ord_3531
4166,2010-02-27,LOW,Ord_3532
5059,2010-09-11,HIGH,Ord_3533
5254,2012-07-25,NOT SPECIFIED,Ord_3534
5575,2011-07-23,LOW,Ord_3535
5954,2012-02-12,CRITICAL,Ord_3536
6018,2012-08-18,LOW,Ord_3537
6336,2011-08-28,HIGH,Ord_3538
7559,2010-12-10,CRITICAL,Ord_3539
8070,2012-01-28,MEDIUM,Ord_3540
8259,2009-04-18,MEDIUM,Ord_3541
8642,2010-01-16,HIGH,Ord_3542
8803,2012-12-20,NOT SPECIFIED,Ord_3543
9383,2009-03-16,NOT SPECIFIED,Ord_3544
10278,2011-12-09,LOW,Ord_3545
10949,2009-03-30,MEDIUM,Ord_3546
11335,2009-10-21,HIGH,Ord_3547
13127,2010-07-31,MEDIUM,Ord_3548
14978,2010-05-27,CRITICAL,Ord_3549
15751,2009-08-15,CRITICAL,Ord_3550
15815,2009-01-05,CRITICAL,Ord_3551
16737,2011-06-20,NOT SPECIFIED,Ord_3552
17124,2009-10-25,CRITICAL,Ord_3553
17666,2010-08-09,MEDIUM,Ord_3554
19075,2009-09-26,CRITICAL,Ord_3555
21220,2012-12-22,NOT SPECIFIED,Ord_3556
21600,2010-04-04,LOW,Ord_3557
22117,2010-12-08,CRITICAL,Ord_3558
22211,2011-03-10,NOT SPECIFIED,Ord_3559
22404,2010-11-16,LOW,Ord_3560
23362,2010-08-27,MEDIUM,Ord_3561
23399,2010-12-29,HIGH,Ord_3562
23781,2011-10-31,CRITICAL,Ord_3563
23812,2012-07-27,CRITICAL,Ord_3564
24199,2009-06-16,CRITICAL,Ord_3565
25155,2010-01-20,LOW,Ord_3566
26084,2012-10-16,LOW,Ord_3567
26146,2009-11-10,LOW,Ord_3568
26529,2011-01-28,LOW,Ord_3569
26693,2010-08-21,MEDIUM,Ord_3570
26951,2010-08-04,NOT SPECIFIED,Ord_3571
27141,2010-04-02,NOT SPECIFIED,Ord_3572
27302,2012-12-09,LOW,Ord_3573
27426,2010-02-23,LOW,Ord_3574
27810,2010-01-28,HIGH,Ord_3575
28674,2011-08-15,HIGH,Ord_3576
28742,2012-04-29,LOW,Ord_3577
28772,2009-06-02,HIGH,Ord_3578
29152,2011-07-23,LOW,Ord_3579
29639,2011-04-17,CRITICAL,Ord_3580
30407,2009-04-17,LOW,Ord_3581
31175,2009-09-26,CRITICAL,Ord_3582
32455,2010-09-23,HIGH,Ord_3583
32484,2011-04-02,NOT SPECIFIED,Ord_3584
34402,2010-02-05,HIGH,Ord_3585
34723,2012-09-12,MEDIUM,Ord_3586
34757,2012-05-28,HIGH,Ord_3587
34913,2011-11-22,MEDIUM,Ord_3588
35136,2009-08-10,CRITICAL,Ord_3589
35299,2012-10-08,NOT SPECIFIED,Ord_3590
36676,2011-08-25,NOT SPECIFIED,Ord_3591
36708,2011-09-19,NOT SPECIFIED,Ord_3592
36835,2009-10-20,CRITICAL,Ord_3593
37127,2010-02-10,HIGH,Ord_3594
37667,2011-02-12,HIGH,Ord_3595
37825,2009-07-22,LOW,Ord_3596
37861,2011-12-28,NOT SPECIFIED,Ord_3597
37926,2009-08-09,CRITICAL,Ord_3598
38304,2011-03-22,HIGH,Ord_3599
38978,2009-03-08,LOW,Ord_3600
39267,2010-01-18,HIGH,Ord_3601
40772,2012-02-13,CRITICAL,Ord_3602
40928,2009-12-09,LOW,Ord_3603
41216,2009-01-07,NOT SPECIFIED,Ord_3604
42310,2009-07-21,CRITICAL,Ord_3605
42403,2009-06-20,NOT SPECIFIED,Ord_3606
43138,2012-03-14,LOW,Ord_3607
43206,2009-08-23,MEDIUM,Ord_3608
43207,2010-09-06,LOW,Ord_3609
43650,2009-03-23,NOT SPECIFIED,Ord_3610
44290,2010-03-21,MEDIUM,Ord_3611
44613,2010-08-30,HIGH,Ord_3612
44965,2011-02-10,LOW,Ord_3613
45733,2010-06-12,CRITICAL,Ord_3614
45893,2011-05-26,HIGH,Ord_3615
46113,2009-02-12,NOT SPECIFIED,Ord_3616
46311,2011-07-25,HIGH,Ord_3617
47398,2011-06-17,MEDIUM,Ord_3618
47554,2010-03-13,LOW,Ord_3619
49346,2011-05-05,NOT SPECIFIED,Ord_3620
49735,2009-09-23,NOT SPECIFIED,Ord_3621
50087,2010-05-15,NOT SPECIFIED,Ord_3622
50466,2012-06-28,CRITICAL,Ord_3623
50501,2009-05-29,HIGH,Ord_3624
50818,2012-06-10,MEDIUM,Ord_3625
50852,2011-12-06,MEDIUM,Ord_3626
52068,2012-01-13,NOT SPECIFIED,Ord_3627
52641,2010-08-10,NOT SPECIFIED,Ord_3628
53378,2012-07-13,MEDIUM,Ord_3629
55136,2010-09-10,CRITICAL,Ord_3630
55655,2012-09-24,LOW,Ord_3631
55750,2010-08-27,CRITICAL,Ord_3632
56064,2009-10-29,MEDIUM,Ord_3633
56804,2011-03-27,CRITICAL,Ord_3634
57157,2012-02-26,CRITICAL,Ord_3635
58053,2010-08-01,MEDIUM,Ord_3636
58116,2009-03-28,CRITICAL,Ord_3637
58181,2012-07-10,NOT SPECIFIED,Ord_3638
58308,2010-05-21,NOT SPECIFIED,Ord_3639
58339,2009-06-13,HIGH,Ord_3640
58883,2012-12-08,LOW,Ord_3641
59777,2010-12-12,HIGH,Ord_3642
548,2009-09-20,CRITICAL,Ord_3643
771,2011-06-16,CRITICAL,Ord_3644
2086,2009-10-18,CRITICAL,Ord_3645
6560,2011-04-01,LOW,Ord_3646
7105,2010-06-21,LOW,Ord_3647
7776,2009-03-14,MEDIUM,Ord_3648
8450,2012-04-13,NOT SPECIFIED,Ord_3649
16164,2012-03-01,LOW,Ord_3650
18789,2011-03-16,HIGH,Ord_3651
19105,2009-10-28,HIGH,Ord_3652
19136,2010-04-08,NOT SPECIFIED,Ord_3653
19206,2010-03-30,LOW,Ord_3654
19654,2011-09-01,HIGH,Ord_3655
20037,2009-10-01,LOW,Ord_3656
20549,2009-12-01,NOT SPECIFIED,Ord_3657
20832,2010-07-30,NOT SPECIFIED,Ord_3658
22887,2010-11-18,NOT SPECIFIED,Ord_3659
23936,2009-12-17,MEDIUM,Ord_3660
24326,2011-09-29,CRITICAL,Ord_3661
25926,2009-11-20,HIGH,Ord_3662
27687,2010-04-22,MEDIUM,Ord_3663
27776,2010-04-05,LOW,Ord_3664
27813,2009-12-01,MEDIUM,Ord_3665
28256,2009-02-23,HIGH,Ord_3666
28550,2011-03-20,NOT SPECIFIED,Ord_3667
30374,2010-03-21,CRITICAL,Ord_3668
30564,2009-02-26,CRITICAL,Ord_3669
31620,2011-11-08,CRITICAL,Ord_3670
31780,2010-01-29,MEDIUM,Ord_3671
31876,2011-07-05,HIGH,Ord_3672
32356,2012-10-10,NOT SPECIFIED,Ord_3673
33473,2011-04-01,LOW,Ord_3674
35043,2010-07-19,NOT SPECIFIED,Ord_3675
37603,2010-11-24,MEDIUM,Ord_3676
38561,2011-08-30,CRITICAL,Ord_3677
40547,2009-09-07,CRITICAL,Ord_3678
40611,2012-03-28,NOT SPECIFIED,Ord_3679
40901,2012-07-29,MEDIUM,Ord_3680
41634,2012-08-12,NOT SPECIFIED,Ord_3681
41956,2011-12-12,MEDIUM,Ord_3682
44646,2012-04-01,LOW,Ord_3683
45825,2012-07-10,MEDIUM,Ord_3684
47232,2010-08-17,NOT SPECIFIED,Ord_3685
49344,2012-12-30,LOW,Ord_3686
49351,2012-03-30,LOW,Ord_3687
49511,2009-04-20,HIGH,Ord_3688
52419,2012-09-18,HIGH,Ord_3689
53029,2009-07-27,LOW,Ord_3690
54786,2012-11-01,NOT SPECIFIED,Ord_3691
55362,2011-04-20,HIGH,Ord_3692
56099,2010-05-10,LOW,Ord_3693
56516,2009-03-08,MEDIUM,Ord_3694
59556,2009-12-15,NOT SPECIFIED,Ord_3695
59779,2009-05-17,LOW,Ord_3696
1217,2012-04-25,NOT SPECIFIED,Ord_3697
1666,2011-10-17,CRITICAL,Ord_3698
1829,2009-07-05,HIGH,Ord_3699
3202,2012-12-23,LOW,Ord_3700
4871,2011-11-06,CRITICAL,Ord_3701
6211,2009-11-23,CRITICAL,Ord_3702
7363,2010-09-11,MEDIUM,Ord_3703
8133,2011-02-26,MEDIUM,Ord_3704
8416,2010-06-08,LOW,Ord_3705
8802,2011-01-31,MEDIUM,Ord_3706
9637,2009-03-01,LOW,Ord_3707
9671,2011-12-09,HIGH,Ord_3708
9957,2010-11-30,NOT SPECIFIED,Ord_3709
10567,2012-03-29,HIGH,Ord_3710
12613,2010-10-04,MEDIUM,Ord_3711
12711,2012-02-19,CRITICAL,Ord_3712
13543,2012-08-08,MEDIUM,Ord_3713
17924,2011-08-26,CRITICAL,Ord_3714
18374,2012-09-30,LOW,Ord_3715
21638,2012-04-16,HIGH,Ord_3716
22407,2009-11-17,NOT SPECIFIED,Ord_3717
25314,2012-02-24,HIGH,Ord_3718
25574,2009-12-03,NOT SPECIFIED,Ord_3719
26310,2012-07-29,NOT SPECIFIED,Ord_3720
27616,2012-07-30,LOW,Ord_3721
29539,2011-04-23,HIGH,Ord_3722
31106,2012-02-16,LOW,Ord_3723
31140,2011-01-02,CRITICAL,Ord_3724
31170,2012-01-27,MEDIUM,Ord_3725
31520,2011-11-28,HIGH,Ord_3726
34663,2011-06-07,NOT SPECIFIED,Ord_3727
35842,2012-05-24,HIGH,Ord_3728
36131,2009-05-17,HIGH,Ord_3729
36992,2009-07-12,MEDIUM,Ord_3730
38596,2010-02-04,MEDIUM,Ord_3731
39143,2012-06-04,NOT SPECIFIED,Ord_3732
41186,2010-11-22,HIGH,Ord_3733
43493,2012-10-05,HIGH,Ord_3734
43555,2012-03-07,MEDIUM,Ord_3735
44452,2011-09-12,NOT SPECIFIED,Ord_3736
45506,2011-12-26,LOW,Ord_3737
45767,2012-10-07,HIGH,Ord_3738
45986,2009-12-25,LOW,Ord_3739
46881,2009-06-10,CRITICAL,Ord_3740
46979,2012-07-16,LOW,Ord_3741
47040,2010-08-16,HIGH,Ord_3742
48391,2010-10-29,NOT SPECIFIED,Ord_3743
53350,2009-06-14,NOT SPECIFIED,Ord_3744
55648,2009-09-09,CRITICAL,Ord_3745
55686,2011-03-25,CRITICAL,Ord_3746
55847,2009-07-20,NOT SPECIFIED,Ord_3747
56197,2009-11-05,HIGH,Ord_3748
56548,2012-05-09,MEDIUM,Ord_3749
59232,2009-05-01,HIGH,Ord_3750
59939,2010-01-09,MEDIUM,Ord_3751
59973,2011-11-15,LOW,Ord_3752
2563,2010-11-18,NOT SPECIFIED,Ord_3753
2759,2010-11-24,NOT SPECIFIED,Ord_3754
5350,2010-09-10,LOW,Ord_3755
11777,2009-12-25,LOW,Ord_3756
12420,2010-12-26,MEDIUM,Ord_3757
12611,2011-10-15,MEDIUM,Ord_3758
12676,2009-01-15,HIGH,Ord_3759
12871,2011-04-10,NOT SPECIFIED,Ord_3760
15040,2009-04-12,LOW,Ord_3761
15491,2012-01-18,MEDIUM,Ord_3762
17028,2009-10-15,HIGH,Ord_3763
17859,2010-05-26,CRITICAL,Ord_3764
18340,2011-06-17,MEDIUM,Ord_3765
20704,2010-10-02,LOW,Ord_3766
21477,2011-05-21,LOW,Ord_3767
21602,2009-01-07,CRITICAL,Ord_3768
26758,2009-05-23,NOT SPECIFIED,Ord_3769
28291,2009-04-03,CRITICAL,Ord_3770
28455,2010-05-30,MEDIUM,Ord_3771
28963,2011-04-12,NOT SPECIFIED,Ord_3772
29216,2012-12-29,CRITICAL,Ord_3773
30405,2012-04-28,LOW,Ord_3774
30976,2012-10-24,HIGH,Ord_3775
33220,2009-04-15,NOT SPECIFIED,Ord_3776
33701,2009-01-10,MEDIUM,Ord_3777
33793,2012-06-27,CRITICAL,Ord_3778
34499,2010-07-18,MEDIUM,Ord_3779
35040,2012-04-18,NOT SPECIFIED,Ord_3780
35238,2011-04-28,LOW,Ord_3781
35399,2011-01-21,LOW,Ord_3782
35910,2010-11-24,HIGH,Ord_3783
38118,2011-04-18,NOT SPECIFIED,Ord_3784
42886,2012-08-01,MEDIUM,Ord_3785
43620,2009-01-17,MEDIUM,Ord_3786
43936,2010-03-13,CRITICAL,Ord_3787
46018,2009-11-08,MEDIUM,Ord_3788
48327,2009-10-08,NOT SPECIFIED,Ord_3789
48448,2012-11-16,LOW,Ord_3790
48544,2011-05-16,HIGH,Ord_3791
48900,2009-03-22,NOT SPECIFIED,Ord_3792
49319,2011-08-25,LOW,Ord_3793
49638,2010-07-08,MEDIUM,Ord_3794
50055,2012-10-18,MEDIUM,Ord_3795
51360,2011-06-20,MEDIUM,Ord_3796
52672,2011-08-01,LOW,Ord_3797
52867,2009-08-13,HIGH,Ord_3798
54176,2011-06-27,NOT SPECIFIED,Ord_3799
55171,2012-10-26,HIGH,Ord_3800
55683,2012-07-15,HIGH,Ord_3801
58147,2009-05-18,HIGH,Ord_3802
59456,2012-08-01,LOW,Ord_3803
59591,2009-09-10,NOT SPECIFIED,Ord_3804
59879,2009-09-03,NOT SPECIFIED,Ord_3805
32,2011-07-15,HIGH,Ord_3806
69,2009-03-06,NOT SPECIFIED,Ord_3807
324,2012-03-19,CRITICAL,Ord_3808
1317,2011-05-18,HIGH,Ord_3809
1604,2010-07-16,LOW,Ord_3810
2144,2009-03-28,MEDIUM,Ord_3811
3012,2010-04-05,CRITICAL,Ord_3813
3169,2010-12-20,MEDIUM,Ord_3814
3331,2010-05-20,HIGH,Ord_3815
3650,2012-05-27,NOT SPECIFIED,Ord_3816
3783,2010-05-12,NOT SPECIFIED,Ord_3817
4583,2009-09-24,MEDIUM,Ord_3818
4675,2010-11-24,NOT SPECIFIED,Ord_3819
4772,2009-09-13,CRITICAL,Ord_3820
5217,2011-12-10,HIGH,Ord_3821
5765,2009-12-14,LOW,Ord_3822
6339,2012-11-12,CRITICAL,Ord_3823
6848,2010-09-13,HIGH,Ord_3824
7782,2009-02-07,CRITICAL,Ord_3825
7941,2012-03-23,LOW,Ord_3826
8034,2012-01-19,HIGH,Ord_3827
8135,2011-06-26,NOT SPECIFIED,Ord_3828
9473,2012-11-10,NOT SPECIFIED,Ord_3829
10210,2011-06-23,NOT SPECIFIED,Ord_3830
10308,2011-04-20,HIGH,Ord_3831
10951,2012-06-11,NOT SPECIFIED,Ord_3832
12194,2011-01-03,CRITICAL,Ord_3833
12642,2009-04-27,CRITICAL,Ord_3834
13542,2009-08-03,LOW,Ord_3835
13988,2012-01-08,NOT SPECIFIED,Ord_3836
14241,2012-06-14,CRITICAL,Ord_3837
14242,2011-08-05,HIGH,Ord_3838
14913,2009-02-14,HIGH,Ord_3839
14951,2011-05-17,MEDIUM,Ord_3840
14983,2009-11-02,HIGH,Ord_3841
15524,2012-11-05,MEDIUM,Ord_3842
15714,2011-05-07,HIGH,Ord_3843
17282,2009-11-18,LOW,Ord_3844
17381,2010-08-14,HIGH,Ord_3845
17862,2012-07-05,NOT SPECIFIED,Ord_3846
17927,2009-09-08,MEDIUM,Ord_3847
17988,2010-09-22,LOW,Ord_3848
18049,2009-08-13,MEDIUM,Ord_3849
18307,2010-02-02,LOW,Ord_3850
18370,2011-01-13,LOW,Ord_3851
18371,2009-09-18,MEDIUM,Ord_3852
19649,2011-04-05,HIGH,Ord_3853
19748,2010-04-08,NOT SPECIFIED,Ord_3854
19974,2010-03-11,HIGH,Ord_3855
20032,2012-05-11,MEDIUM,Ord_3856
22727,2011-03-07,NOT SPECIFIED,Ord_3857
22978,2009-02-04,MEDIUM,Ord_3858
23140,2012-08-02,HIGH,Ord_3859
23586,2010-01-14,MEDIUM,Ord_3860
23648,2012-09-24,CRITICAL,Ord_3861
24931,2011-07-11,LOW,Ord_3862
25443,2012-09-22,MEDIUM,Ord_3863
25953,2009-09-27,CRITICAL,Ord_3864
26144,2011-10-26,HIGH,Ord_3865
26439,2011-09-15,MEDIUM,Ord_3866
26466,2009-11-06,CRITICAL,Ord_3867
28037,2009-12-12,HIGH,Ord_3868
28294,2012-05-22,HIGH,Ord_3869
28453,2012-12-28,CRITICAL,Ord_3870
28512,2010-04-27,MEDIUM,Ord_3871
28641,2011-12-10,NOT SPECIFIED,Ord_3872
28867,2011-07-22,MEDIUM,Ord_3873
28899,2012-06-14,LOW,Ord_3874
30343,2012-05-21,CRITICAL,Ord_3875
30657,2011-10-05,HIGH,Ord_3876
31330,2010-01-06,HIGH,Ord_3877
31556,2011-07-27,CRITICAL,Ord_3878
31648,2011-08-20,HIGH,Ord_3879
32100,2012-05-23,MEDIUM,Ord_3880
32675,2009-03-11,HIGH,Ord_3881
32804,2012-09-09,MEDIUM,Ord_3882
32996,2010-12-17,CRITICAL,Ord_3884
33184,2012-02-13,NOT SPECIFIED,Ord_3885
33731,2012-08-10,HIGH,Ord_3886
34112,2011-01-09,CRITICAL,Ord_3887
34849,2010-12-10,CRITICAL,Ord_3888
37923,2010-03-27,NOT SPECIFIED,Ord_3889
38215,2010-02-01,CRITICAL,Ord_3890
38659,2010-03-30,LOW,Ord_3891
38982,2009-07-17,NOT SPECIFIED,Ord_3892
39908,2009-10-05,LOW,Ord_3893
40225,2011-09-01,LOW,Ord_3894
40512,2010-09-17,MEDIUM,Ord_3895
41636,2009-08-14,CRITICAL,Ord_3896
41799,2009-06-23,HIGH,Ord_3897
41857,2011-06-05,LOW,Ord_3898
42374,2012-07-17,CRITICAL,Ord_3899
42631,2009-09-05,HIGH,Ord_3900
42979,2011-01-05,NOT SPECIFIED,Ord_3901
43045,2012-06-14,MEDIUM,Ord_3902
43110,2011-06-02,HIGH,Ord_3903
43239,2011-03-16,NOT SPECIFIED,Ord_3904
44678,2012-10-13,LOW,Ord_3905
44805,2012-09-14,HIGH,Ord_3906
44897,2010-09-03,HIGH,Ord_3907
47015,2011-02-13,NOT SPECIFIED,Ord_3908
47175,2010-04-25,NOT SPECIFIED,Ord_3909
47203,2009-12-18,CRITICAL,Ord_3910
47270,2010-02-08,CRITICAL,Ord_3911
47524,2010-04-15,MEDIUM,Ord_3912
48035,2009-03-31,CRITICAL,Ord_3913
48096,2009-12-06,HIGH,Ord_3914
48868,2012-06-13,NOT SPECIFIED,Ord_3915
49760,2011-01-10,MEDIUM,Ord_3916
50147,2009-08-10,MEDIUM,Ord_3917
50304,2010-01-31,CRITICAL,Ord_3918
50756,2010-09-09,NOT SPECIFIED,Ord_3919
51201,2011-12-16,HIGH,Ord_3920
51554,2009-03-26,MEDIUM,Ord_3921
52197,2012-04-08,CRITICAL,Ord_3922
52615,2009-10-19,LOW,Ord_3923
52678,2012-07-29,HIGH,Ord_3924
55621,2011-03-15,LOW,Ord_3925
56423,2011-12-25,NOT SPECIFIED,Ord_3926
56644,2012-11-28,NOT SPECIFIED,Ord_3927
57280,2012-01-31,MEDIUM,Ord_3928
57478,2010-03-10,CRITICAL,Ord_3929
57510,2011-10-12,NOT SPECIFIED,Ord_3930
57767,2012-11-04,CRITICAL,Ord_3931
57799,2011-08-31,HIGH,Ord_3932
58595,2010-08-29,HIGH,Ord_3933
58755,2011-03-12,LOW,Ord_3934
59008,2010-09-29,CRITICAL,Ord_3935
59205,2011-10-31,CRITICAL,Ord_3936
59776,2009-09-03,LOW,Ord_3937
59809,2011-08-03,NOT SPECIFIED,Ord_3938
59943,2010-09-06,CRITICAL,Ord_3939
292,2012-12-01,HIGH,Ord_3940
2817,2009-04-18,MEDIUM,Ord_3941
2852,2010-01-15,CRITICAL,Ord_3942
4359,2010-02-03,CRITICAL,Ord_3943
9095,2011-10-06,HIGH,Ord_3944
9254,2010-05-14,MEDIUM,Ord_3945
9829,2011-08-12,CRITICAL,Ord_3946
10528,2009-09-13,MEDIUM,Ord_3947
10754,2010-03-17,LOW,Ord_3948
11109,2011-03-15,MEDIUM,Ord_3949
11426,2009-07-05,MEDIUM,Ord_3950
12869,2009-01-25,NOT SPECIFIED,Ord_3951
13094,2010-08-18,NOT SPECIFIED,Ord_3952
14274,2009-06-01,NOT SPECIFIED,Ord_3953
14530,2009-06-04,HIGH,Ord_3954
15462,2011-02-26,CRITICAL,Ord_3955
15715,2012-10-15,CRITICAL,Ord_3956
16128,2011-08-05,HIGH,Ord_3957
16579,2010-12-12,NOT SPECIFIED,Ord_3958
